0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.000314705,0.000924251,0.00154687,0.00199682,0.00217305,0.00203275,0.00156519,0.000771148,-0.000350474,-0.0018085,-0.00361868,-0.0057982,-0.00835806,-0.0112952,-0.014586,-0.0181809,-0.0220022,-0.0259433,-0.0298703,-0.0336275,-0.0370437,-0.0399422,-0.0421509,-0.0435145,-0.0439055,-0.043236,-0.0414665,-0.0386139,-0.0347553,-0.0300285,-0.024628,-0.0187953,-0.0128044,-0.00694276,-0.00148898,0.00331019,0.00726084,0.0102375,0.0121914,0.0131488,0.0132016,0.0124894,0.0111787,0.00944373,0.00745291,0.00536773,0.00335691,0.00162224,0.000416641,0
0,0.000467281,0.00123365,0.00190558,0.00223084,0.00206052,0.00131723,-3.43593e-05,-0.00201163,-0.0046296,-0.00790676,-0.0118617,-0.0165032,-0.0218179,-0.0277586,-0.0342355,-0.0411118,-0.0482047,-0.0552909,-0.0621162,-0.0684093,-0.0738969,-0.0783197,-0.0814475,-0.083092,-0.0831185,-0.0814535,-0.0780911,-0.0730961,-0.0666057,-0.0588267,-0.0500315,-0.0405479,-0.0307463,-0.0210208,-0.0117662,-0.00335143,0.0039071,0.00977061,0.0140963,0.0168465,0.018086,0.0179684,0.0167132,0.0145797,0.0118452,0.00879427,0.00572426,0.00296527,0.000902846,0
0,0.000434912,0.00101618,0.00131528,0.00106862,0.000115098,-0.00164119,-0.00425772,-0.00777271,-0.0122158,-0.0176085,-0.0239561,-0.0312337,-0.0393717,-0.0482454,-0.0576706,-0.0674067,-0.0771669,-0.0866337,-0.0954782,-0.103379,-0.110039,-0.115201,-0.118654,-0.120244,-0.119872,-0.117499,-0.113146,-0.106895,-0.0988891,-0.089337,-0.0785086,-0.0667348,-0.0543991,-0.0419255,-0.0297588,-0.0183398,-0.00807522,0.000692507,0.00771292,0.0128475,0.0160787,0.0175062,0.0173315,0.0158332,0.013342,0.0102205,0.0068571,0.00367661,0.00117464,0
0,0.000260485,0.00037551,-4.21553e-05,-0.00122534,-0.00332299,-0.00643655,-0.0106388,-0.0159835,-0.0225061,-0.0302169,-0.0390864,-0.0490304,-0.059898,-0.0714691,-0.0834607,-0.0955425,-0.107359,-0.11855,-0.128776,-0.137733,-0.145159,-0.150842,-0.154619,-0.156372,-0.156027,-0.15355,-0.14895,-0.14228,-0.133646,-0.123208,-0.111194,-0.0978987,-0.0836883,-0.0689917,-0.0542863,-0.0400729,-0.026844,-0.0150464,-0.00504466,0.00290904,0.00869469,0.0123304,0.0139646,0.0138566,0.0123514,0.00985495,0.0068191,0.00374489,0.00121799,0
0,-2.66742e-05,-0.000613184,-0.00203267,-0.00444785,-0.00797657,-0.0127159,-0.0187462,-0.0261259,-0.0348815,-0.0449916,-0.0563699,-0.068853,-0.0821985,-0.0960957,-0.110186,-0.124091,-0.137439,-0.149885,-0.161128,-0.170917,-0.179045,-0.185348,-0.189698,-0.191992,-0.192155,-0.190134,-0.185898,-0.17945,-0.170832,-0.160136,-0.14752,-0.133221,-0.117562,-0.100958,-0.0839048,-0.0669603,-0.0507066,-0.035707,-0.0224561,-0.0113362,-0.00258431,0.00372259,0.00766602,0.0094694,0.00947283,0.0081055,0.00586465,0.00331065,0.00109043,0
0,-0.000411717,-0.00189737,-0.00454793,-0.00842114,-0.0135893,-0.0201378,-0.0281451,-0.0376606,-0.0486827,-0.0611379,-0.0748661,-0.0896185,-0.10507,-0.120847,-0.136555,-0.151814,-0.166281,-0.179659,-0.191704,-0.202218,-0.211042,-0.218047,-0.223124,-0.22618,-0.227134,-0.225911,-0.222447,-0.21669,-0.208613,-0.198226,-0.185596,-0.170866,-0.154279,-0.136197,-0.117099,-0.0975784,-0.0783031,-0.0599674,-0.0432256,-0.0286251,-0.0165534,-0.00720624,-0.000583119,0.00349649,0.0053629,0.00546265,0.00432977,0.00257052,0.00086726,0
0,-0.000884245,-0.00342933,-0.00748103,-0.0129642,-0.0198962,-0.0283445,-0.0383755,-0.0500133,-0.0632097,-0.0778236,-0.0936155,-0.11026,-0.127375,-0.144556,-0.161414,-0.177599,-0.192813,-0.206811,-0.219399,-0.230423,-0.239765,-0.247327,-0.253032,-0.256809,-0.258588,-0.258296,-0.25585,-0.251158,-0.244129,-0.234682,-0.222767,-0.208398,-0.191686,-0.172871,-0.152355,-0.130707,-0.108649,-0.0870021,-0.0666088,-0.0482358,-0.0324834,-0.0197225,-0.0100704,-0.00340673,0.000586751,0.00237722,0.00253753,0.00171575,0.000618929,0
0,-0.00143056,-0.00515209,-0.0107099,-0.0178764,-0.0266094,-0.0369528,-0.0489496,-0.0625832,-0.077744,-0.0942171,-0.11169,-0.12978,-0.148075,-0.166171,-0.183703,-0.200357,-0.21588,-0.230069,-0.242773,-0.253885,-0.263332,-0.271069,-0.277068,-0.281306,-0.283752,-0.284357,-0.283043,-0.2797,-0.274185,-0.26633,-0.255965,-0.242945,-0.227198,-0.208772,-0.187898,-0.165026,-0.140845,-0.116252,-0.0922745,-0.0699449,-0.0501614,-0.0335659,-0.0204764,-0.0108837,-0.0045012,-0.000839061,0.000724439,0.000889123,0.000396994,0
0,-0.00202973,-0.00699258,-0.014091,-0.0229345,-0.0334193,-0.0455607,-0.0593667,-0.0747671,-0.0915838,-0.10953,-0.128234,-0.147278,-0.16624,-0.184731,-0.202411,-0.219,-0.234278,-0.248088,-0.260327,-0.270945,-0.279938,-0.28733,-0.293165,-0.297483,-0.300311,-0.301642,-0.301425,-0.299554,-0.295863,-0.290126,-0.282068,-0.271392,-0.257821,-0.241161,-0.221378,-0.198682,-0.173591,-0.146955,-0.119907,-0.0937417,-0.0697225,-0.048885,-0.031882,-0.0189243,-0.00981909,-0.00407227,-0.00100375,0.000159914,0.000226559,0
