0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.72452e-06,1.26056e-05,2.24827e-05,3.01227e-05,3.30741e-05,2.92729e-05,1.68549e-05,-5.83671e-06,-4.01286e-05,-8.68493e-05,-0.000146169,-0.000217486,-0.000299385,-0.000389671,-0.000485489,-0.000583504,-0.000680124,-0.000771745,-0.000854973,-0.00092684,-0.00098494,-0.00102754,-0.00105364,-0.00106292,-0.00105576,-0.00103311,-0.000996418,-0.00094754,-0.000888595,-0.000821882,-0.000749762,-0.000674573,-0.000598533,-0.000523677,-0.000451791,-0.000384384,-0.000322662,-0.000267555,-0.000219763,-0.000179897,-0.000148787,-0.000128182,-0.000122191,-0.000140019,-0.00020041,-0.000337205,-0.000600694,-0.00103123,-0.00148187,0
0,1.24829e-05,3.7075e-05,6.20842e-05,7.81348e-05,7.76629e-05,5.42845e-05,2.51673e-06,-8.21416e-05,-0.000202917,-0.000361409,-0.000557296,-0.000788174,-0.00104957,-0.00133513,-0.00163696,-0.00194606,-0.00225286,-0.00254772,-0.00282145,-0.00306571,-0.00327338,-0.00343879,-0.00355789,-0.00362827,-0.00364919,-0.00362148,-0.00354744,-0.00343069,-0.00327595,-0.0030889,-0.00287591,-0.00264381,-0.00239965,-0.00215045,-0.00190292,-0.00166326,-0.00143704,-0.00122906,-0.00104349,-0.000884226,-0.00075564,-0.000664323,-0.000622176,-0.000651443,-0.00079125,-0.00110201,-0.00165323,-0.0024411,-0.0030059,0
0,2.21353e-05,6.2124e-05,9.88886e-05,0.000115543,9.82573e-05,3.54774e-05,-8.23299e-05,-0.000262485,-0.000509672,-0.000825499,-0.00120819,-0.00165252,-0.00214996,-0.00268915,-0.00325645,-0.0038367,-0.00441395,-0.0049723,-0.00549653,-0.00597271,-0.00638867,-0.0067343,-0.00700179,-0.00718571,-0.00728301,-0.00729305,-0.00721741,-0.00705986,-0.00682621,-0.00652412,-0.00616293,-0.00575341,-0.00530744,-0.00483769,-0.00435715,-0.00387878,-0.00341501,-0.00297752,-0.00257712,-0.00222409,-0.00192921,-0.00170593,-0.00157413,-0.00156582,-0.00173131,-0.00214128,-0.00286565,-0.00385032,-0.00435078,0
0,2.99572e-05,8.02959e-05,0.000120039,0.00012429,7.26157e-05,-5.17997e-05,-0.000262331,-0.000568611,-0.000976038,-0.00148534,-0.00209234,-0.0027881,-0.0035593,-0.00438891,-0.00525717,-0.00614251,-0.00702267,-0.00787565,-0.00868059,-0.00941843,-0.0100725,-0.0106288,-0.0110762,-0.0114066,-0.0116146,-0.0116978,-0.0116566,-0.0114938,-0.0112149,-0.0108281,-0.0103437,-0.0097744,-0.00913519,-0.00844284,-0.00771567,-0.00697306,-0.00623493,-0.00552116,-0.00485128,-0.00424441,-0.0037201,-0.00330016,-0.00301212,-0.00289427,-0.0030008,-0.00340286,-0.00416613,-0.00520001,-0.00551673,0
0,3.46167e-05,8.75248e-05,0.000118215,9.38283e-05,-1.25821e-05,-0.000222851,-0.000553745,-0.00101657,-0.00161662,-0.00235286,-0.0032178,-0.00419787,-0.00527411,-0.0064232,-0.00761869,-0.00883236,-0.0100355,-0.0112002,-0.0123003,-0.0133123,-0.0142156,-0.0149933,-0.0156317,-0.0161208,-0.0164538,-0.0166272,-0.0166403,-0.0164953,-0.0161972,-0.0157537,-0.0151751,-0.0144746,-0.0136682,-0.0127746,-0.0118152,-0.0108138,-0.00979618,-0.00878956,-0.00782203,-0.00692222,-0.00611944,-0.00544476,-0.0049334,-0.00462839,-0.00458438,-0.00486871,-0.00554246,-0.00649235,-0.00652977,0
0,3.56835e-05,8.20853e-05,8.98741e-05,1.85813e-05,-0.000164948,-0.00048715,-0.000967608,-0.00161854,-0.00244426,-0.00344093,-0.00459669,-0.00589233,-0.00730234,-0.00879629,-0.0103405,-0.0118998,-0.0134389,-0.0149243,-0.0163249,-0.0176133,-0.0187659,-0.0197636,-0.0205913,-0.0212379,-0.0216961,-0.0219618,-0.0220344,-0.0219157,-0.0216106,-0.0211265,-0.0204735,-0.0196647,-0.018716,-0.0176465,-0.0164788,-0.0152387,-0.0139554,-0.0126609,-0.01139,-0.0101793,-0.00906702,-0.00809323,-0.00730074,-0.00673709,-0.00645689,-0.0065228,-0.00699203,-0.00773954,-0.00741765,0
0,3.31846e-05,6.35476e-05,3.36299e-05,-0.000104178,-0.000388777,-0.000850629,-0.00151136,-0.00238313,-0.00346813,-0.00475849,-0.00623677,-0.00787695,-0.00964598,-0.0115056,-0.0134144,-0.0153301,-0.017211,-0.0190182,-0.0207167,-0.0222757,-0.0236698,-0.0248785,-0.0258861,-0.0266814,-0.0272572,-0.0276099,-0.0277388,-0.0276464,-0.0273375,-0.0268197,-0.0261029,-0.0252,-0.0241266,-0.0229017,-0.0215477,-0.0200909,-0.0185618,-0.0169948,-0.0154284,-0.0139046,-0.0124683,-0.0111668,-0.0100496,-0.00916899,-0.00858017,-0.00834214,-0.00850958,-0.00895353,-0.00820538,0
0,2.72794e-05,3.19502e-05,-5.10424e-05,-0.000275927,-0.000686731,-0.00131711,-0.00218965,-0.00331515,-0.00469225,-0.00630761,-0.00813683,-0.010146,-0.0122935,-0.0145327,-0.0168143,-0.0190887,-0.0213085,-0.0234302,-0.0254154,-0.0272315,-0.028852,-0.0302563,-0.0314291,-0.0323598,-0.0330421,-0.0334729,-0.0336524,-0.0335833,-0.0332709,-0.0327226,-0.0319485,-0.030961,-0.0297754,-0.0284103,-0.0268875,-0.0252331,-0.0234774,-0.0216554,-0.0198071,-0.0179769,-0.0162137,-0.0145697,-0.0130995,-0.0118592,-0.0109059,-0.0102966,-0.0100851,-0.0101432,-0.00891411,0
0,1.80598e-05,-1.27403e-05,-0.000164636,-0.000497867,-0.00106071,-0.00188884,-0.00300432,-0.00441496,-0.00611415,-0.00808156,-0.0102846,-0.0126802,-0.0152178,-0.0178419,-0.020495,-0.0231211,-0.0256674,-0.0280869,-0.0303392,-0.0323912,-0.0342166,-0.0357959,-0.037115,-0.0381649,-0.0389403,-0.0394394,-0.0396631,-0.0396146,-0.0392991,-0.0387242,-0.0378993,-0.0368364,-0.0355502,-0.0340584,-0.0323822,-0.0305467,-0.0285816,-0.0265214,-0.0244058,-0.0222801,-0.0201944,-0.0182034,-0.0163646,-0.0147375,-0.013381,-0.0123518,-0.0117044,-0.0113139,-0.00956077,0
